ts_code,hold_ratio,top10_d_r
300160.SZ,48.120000000000005,48.120000000000005
300161.SZ,37.06,37.06
300162.SZ,54.870000000000005,54.870000000000005
300163.SZ,39.43,39.43
300164.SZ,22.680999999999997,22.680999999999997
300165.SZ,44.3,44.3
300166.SZ,40.35,40.35
300167.SZ,41.71,41.71
300168.SZ,50.99,50.99
300169.SZ,22.46,22.46
300170.SZ,25.450000000000003,25.450000000000003
300171.SZ,65.16999999999999,65.16999999999999
300172.SZ,28.2138,28.2138
300173.SZ,37.21,37.21
300174.SZ,41.55,41.55
300175.SZ,37.040000000000006,37.040000000000006
300176.SZ,44.25,44.25
300177.SZ,39.4,39.4
300178.SZ,30.77,30.77
300179.SZ,47.71999999999999,47.71999999999999
300180.SZ,22.790000000000003,22.790000000000003
300181.SZ,40.779999999999994,40.779999999999994
300182.SZ,19.67,19.67
300183.SZ,60.059999999999995,60.059999999999995
300184.SZ,26.02,26.02
300185.SZ,18.13,18.13
300187.SZ,69.6,69.6
300188.SZ,55.87,55.87
300189.SZ,35.94,35.94
300190.SZ,41.529999999999994,41.529999999999994
300191.SZ,63.06000000000001,63.06000000000001
300192.SZ,51.55000000000001,51.55000000000001
300193.SZ,41.413000000000004,41.413000000000004
300194.SZ,24.0,24.0
300195.SZ,38.01,38.01
300196.SZ,64.06,64.06
300197.SZ,54.83,54.83
300198.SZ,51.449999999999996,51.449999999999996
300199.SZ,58.12,58.12
300200.SZ,33.99,33.99
300201.SZ,48.760000000000005,48.760000000000005
300202.SZ,47.21,47.21
300203.SZ,34.48,34.48
300204.SZ,54.24,54.24
300205.SZ,51.41,51.41
300206.SZ,61.46,61.46
300207.SZ,34.31,34.31
300208.SZ,66.59,66.59
300209.SZ,40.8352,40.8352
300210.SZ,50.78,50.78
300211.SZ,61.339999999999996,61.339999999999996
300212.SZ,54.85999999999999,54.85999999999999
300213.SZ,25.14,25.14
300214.SZ,51.459999999999994,51.459999999999994
300215.SZ,65.09,65.09
300217.SZ,39.0,39.0
300218.SZ,53.870000000000005,53.870000000000005
300219.SZ,62.050000000000004,62.050000000000004
300220.SZ,56.02,56.02
300221.SZ,32.300000000000004,32.300000000000004
300222.SZ,51.27,51.27
300223.SZ,51.42,51.42
300224.SZ,64.5,64.5
300225.SZ,26.310000000000002,26.310000000000002
300226.SZ,45.77,45.77
300227.SZ,44.94,44.94
300228.SZ,23.35,23.35
300229.SZ,61.07,61.07
300230.SZ,50.78,50.78
300231.SZ,32.790000000000006,32.790000000000006
300232.SZ,50.220000000000006,50.220000000000006
300233.SZ,42.099999999999994,42.099999999999994
300234.SZ,47.41,47.41
300235.SZ,49.46000000000001,49.46000000000001
300236.SZ,47.489999999999995,47.489999999999995
300237.SZ,26.86,26.86
300238.SZ,20.76,20.76
300239.SZ,33.8138,33.8138
300240.SZ,60.0,60.0
300241.SZ,38.980000000000004,38.980000000000004
300242.SZ,27.46,27.46
300243.SZ,37.36,37.36
300244.SZ,42.260000000000005,42.260000000000005
300245.SZ,32.69,32.69
300246.SZ,32.27,32.27
300247.SZ,31.54,31.54
300248.SZ,21.580000000000002,21.580000000000002
300249.SZ,32.33,32.33
300250.SZ,47.38,47.38
300251.SZ,56.1,56.1
300252.SZ,59.61000000000001,59.61000000000001
300253.SZ,15.3875,15.3875
300254.SZ,32.66,32.66
300255.SZ,58.21,58.21
300256.SZ,40.95,40.95
300257.SZ,70.06,70.06
300258.SZ,66.08000000000001,66.08000000000001
300259.SZ,55.910000000000004,55.910000000000004
300260.SZ,71.95,71.95
300261.SZ,52.13000000000001,52.13000000000001
300262.SZ,56.760000000000005,56.760000000000005
300263.SZ,38.91,38.91
300264.SZ,32.02,32.02
300265.SZ,59.815599999999996,59.815599999999996
300266.SZ,42.22,42.22
300267.SZ,63.169999999999995,63.169999999999995
300268.SZ,52.099999999999994,52.099999999999994
300269.SZ,36.9307,36.9307
300270.SZ,53.309999999999995,53.309999999999995
300271.SZ,41.52,41.52
300272.SZ,57.83,57.83
300273.SZ,26.049999999999997,26.049999999999997
300274.SZ,47.88,47.88
300275.SZ,29.3416,29.3416
300276.SZ,42.73,42.73
300277.SZ,54.830000000000005,54.830000000000005
300278.SZ,39.8896,39.8896
300279.SZ,41.37,41.37
300280.SZ,20.67,20.67
300281.SZ,60.14,60.14
300282.SZ,27.06,27.06
300283.SZ,45.897999999999996,45.897999999999996
300284.SZ,46.68000000000001,46.68000000000001
300285.SZ,52.190000000000005,52.190000000000005
300286.SZ,66.0,66.0
300287.SZ,28.020000000000003,28.020000000000003
300288.SZ,41.29,41.29
300289.SZ,35.87,35.87
300290.SZ,23.7,23.7
300291.SZ,51.43999999999999,51.43999999999999
300292.SZ,35.65,35.65
300293.SZ,46.230000000000004,46.230000000000004
300294.SZ,29.65,29.65
300295.SZ,34.82,34.82
300296.SZ,45.42,45.42
300297.SZ,43.39,43.39
300298.SZ,72.50999999999999,72.50999999999999
300299.SZ,24.68,24.68
300300.SZ,28.799999999999997,28.799999999999997
300301.SZ,43.6,43.6
300302.SZ,39.51,39.51
300303.SZ,22.42,22.42
300304.SZ,50.86,50.86
300305.SZ,57.43,57.43
300306.SZ,63.269999999999996,63.269999999999996
300307.SZ,48.333,48.333
300308.SZ,25.21,25.21
300309.SZ,28.950000000000003,28.950000000000003
300310.SZ,34.8,34.8
300311.SZ,38.89,38.89
300312.SZ,43.02,43.02
300313.SZ,60.519999999999996,60.519999999999996
300314.SZ,68.12,68.12
300315.SZ,26.58,26.58
300316.SZ,61.72,61.72
300317.SZ,65.6636,65.6636
300318.SZ,69.71,69.71
300319.SZ,43.91,43.91
300320.SZ,46.28,46.28
300321.SZ,62.519999999999996,62.519999999999996
300322.SZ,31.229999999999997,31.229999999999997
300323.SZ,44.980000000000004,44.980000000000004
300324.SZ,44.51,44.51
300325.SZ,16.63,16.63
300326.SZ,38.349999999999994,38.349999999999994
300327.SZ,30.1927,30.1927
300328.SZ,55.15,55.15
300329.SZ,48.22,48.22
300330.SZ,35.42,35.42
300331.SZ,48.769999999999996,48.769999999999996
300332.SZ,43.3,43.3
300333.SZ,17.61,17.61
300334.SZ,51.75000000000001,51.75000000000001
300335.SZ,39.71,39.71
300336.SZ,18.9,18.9
300337.SZ,59.809999999999995,59.809999999999995
300338.SZ,26.519999999999996,26.519999999999996
300339.SZ,21.0079,21.0079
300340.SZ,31.61,31.61
300341.SZ,70.12,70.12
300342.SZ,37.410000000000004,37.410000000000004
300343.SZ,34.839999999999996,34.839999999999996
300344.SZ,52.0,52.0
300345.SZ,30.82,30.82
300346.SZ,26.58,26.58
300347.SZ,49.26,49.26
300348.SZ,35.589999999999996,35.589999999999996
300349.SZ,56.36,56.36
300350.SZ,55.709999999999994,55.709999999999994
300351.SZ,60.4,60.4
300352.SZ,32.17,32.17
300353.SZ,42.88,42.88
300354.SZ,59.669999999999995,59.669999999999995
300355.SZ,39.32,39.32
300356.SZ,26.0,26.0
300357.SZ,65.25,65.25
300358.SZ,59.879999999999995,59.879999999999995
300359.SZ,47.24,47.24
300360.SZ,54.95,54.95
300363.SZ,65.75,65.75
300364.SZ,29.78,29.78
300365.SZ,61.05,61.05
300366.SZ,25.49,25.49
300367.SZ,43.769999999999996,43.769999999999996
300368.SZ,38.31,38.31
300369.SZ,33.57,33.57
300370.SZ,16.44,16.44
300371.SZ,67.23,67.23
300373.SZ,55.05,55.05
300374.SZ,62.13000000000001,62.13000000000001
300375.SZ,38.02,38.02
300376.SZ,62.19670000000001,62.19670000000001
300377.SZ,41.89,41.89
300378.SZ,38.86,38.86
300379.SZ,8.04,8.04
300380.SZ,56.09,56.09
300381.SZ,51.55,51.55
300382.SZ,53.56,53.56
300383.SZ,37.089999999999996,37.089999999999996
300384.SZ,64.09,64.09
300385.SZ,63.3,63.3
300386.SZ,55.9,55.9
300387.SZ,45.6674,45.6674
300388.SZ,67.46000000000001,67.46000000000001
300389.SZ,67.52,67.52
300390.SZ,50.85999999999999,50.85999999999999
300391.SZ,58.9,58.9
300392.SZ,63.08999999999999,63.08999999999999
300393.SZ,55.73,55.73
300394.SZ,68.22,68.22
300395.SZ,23.69,23.69
300396.SZ,70.16999999999999,70.16999999999999
300397.SZ,30.09,30.09
300398.SZ,58.949999999999996,58.949999999999996
300399.SZ,67.54,67.54
300400.SZ,47.50999999999999,47.50999999999999
300401.SZ,31.2,31.2
300402.SZ,71.2,71.2
300403.SZ,58.690000000000005,58.690000000000005
300404.SZ,54.0,54.0
300405.SZ,59.36999999999999,59.36999999999999
300406.SZ,56.93000000000001,56.93000000000001
300407.SZ,51.669999999999995,51.669999999999995
300408.SZ,54.980000000000004,54.980000000000004
300409.SZ,44.6,44.6
300410.SZ,46.55000000000001,46.55000000000001
300411.SZ,57.440000000000005,57.440000000000005
300412.SZ,50.519999999999996,50.519999999999996
300413.SZ,74.90000000000002,74.90000000000002
300414.SZ,59.65,59.65
300415.SZ,51.480000000000004,51.480000000000004
300416.SZ,60.71000000000001,60.71000000000001
300417.SZ,45.445600000000006,45.445600000000006
300418.SZ,42.316199999999995,42.316199999999995
300419.SZ,40.91,40.91
300420.SZ,42.01,42.01
300421.SZ,39.110000000000014,39.110000000000014
300422.SZ,18.66,18.66
300423.SZ,69.28,69.28
300424.SZ,28.759999999999998,28.759999999999998
300425.SZ,39.436800000000005,39.436800000000005
300426.SZ,36.31,36.31
300427.SZ,62.29,62.29
300428.SZ,84.63,84.63
300429.SZ,33.36,33.36
300430.SZ,34.57,34.57
300432.SZ,57.089999999999996,57.089999999999996
300433.SZ,74.89,74.89
300434.SZ,56.75000000000001,56.75000000000001
300435.SZ,75.64,75.64
300436.SZ,59.750000000000014,59.750000000000014
300437.SZ,62.13,62.13
300438.SZ,38.641000000000005,38.641000000000005
300439.SZ,60.05,60.05
300440.SZ,59.08999999999999,59.08999999999999
300441.SZ,59.370000000000005,59.370000000000005
300442.SZ,33.05,33.05
300443.SZ,54.45,54.45
300444.SZ,52.9,52.9
300445.SZ,53.64,53.64
300446.SZ,38.730000000000004,38.730000000000004
300447.SZ,51.92,51.92
300448.SZ,45.13999999999999,45.13999999999999
300449.SZ,37.28,37.28
300450.SZ,52.6,52.6
300451.SZ,24.83,24.83
300452.SZ,58.949999999999996,58.949999999999996
300453.SZ,52.809999999999995,52.809999999999995
300454.SZ,57.6438,57.6438
300455.SZ,50.800000000000004,50.800000000000004
300456.SZ,53.2556,53.2556
300457.SZ,45.41,45.41
300458.SZ,33.3385,33.3385
300459.SZ,47.099999999999994,47.099999999999994
300460.SZ,53.17,53.17
300461.SZ,63.35589999999999,63.35589999999999
300462.SZ,59.25,59.25
300463.SZ,53.93000000000001,53.93000000000001
300464.SZ,41.89,41.89
300465.SZ,40.06,40.06
300466.SZ,60.85,60.85
300467.SZ,25.5226,25.5226
300468.SZ,40.72,40.72
300469.SZ,38.916399999999996,38.916399999999996
300470.SZ,44.839999999999996,44.839999999999996
300471.SZ,55.279999999999994,55.279999999999994
300472.SZ,47.41,47.41
300473.SZ,55.18,55.18
300474.SZ,65.85,65.85
300475.SZ,76.96,76.96
300476.SZ,60.10999999999999,60.10999999999999
300477.SZ,47.4,47.4
300478.SZ,66.83000000000001,66.83000000000001
300479.SZ,36.24,36.24
300480.SZ,46.0,46.0
300481.SZ,44.39,44.39
300482.SZ,50.17,50.17
300483.SZ,37.269999999999996,37.269999999999996
300484.SZ,30.020000000000003,30.020000000000003
300485.SZ,64.56,64.56
300486.SZ,41.21,41.21
300487.SZ,62.32,62.32
300488.SZ,80.18,80.18
300489.SZ,50.129999999999995,50.129999999999995
300490.SZ,43.971,43.971
300491.SZ,46.84,46.84
300492.SZ,76.64,76.64
300493.SZ,37.4,37.4
300494.SZ,57.47,57.47
300495.SZ,29.84,29.84
300496.SZ,30.44,30.44
300497.SZ,41.019999999999996,41.019999999999996
300498.SZ,26.59,26.59
300499.SZ,26.78,26.78
300500.SZ,61.839999999999996,61.839999999999996
300501.SZ,68.54,68.54
300502.SZ,45.96000000000001,45.96000000000001
300503.SZ,62.93999999999999,62.93999999999999
300504.SZ,66.94,66.94
300505.SZ,37.6,37.6
300506.SZ,59.03000000000001,59.03000000000001
300507.SZ,53.45,53.45
300508.SZ,73.12,73.12
300509.SZ,68.72000000000001,68.72000000000001
300510.SZ,38.480000000000004,38.480000000000004
300511.SZ,50.99999999999999,50.99999999999999
300512.SZ,70.88,70.88
300513.SZ,40.64999999999999,40.64999999999999
300514.SZ,53.96999999999999,53.96999999999999
300515.SZ,62.169999999999995,62.169999999999995
300516.SZ,75.28999999999999,75.28999999999999
300517.SZ,61.46000000000001,61.46000000000001
300518.SZ,58.51,58.51
300519.SZ,64.94,64.94
300520.SZ,56.129999999999995,56.129999999999995
300521.SZ,60.42999999999999,60.42999999999999
300522.SZ,64.59,64.59
300523.SZ,61.52,61.52
300525.SZ,33.5369,33.5369
300526.SZ,73.41999999999999,73.41999999999999
300527.SZ,70.72,70.72
300528.SZ,66.69,66.69
300529.SZ,59.85,59.85
300530.SZ,76.75,76.75
300531.SZ,59.660000000000004,59.660000000000004
300532.SZ,60.830000000000005,60.830000000000005
300533.SZ,41.5909,41.5909
300534.SZ,45.879999999999995,45.879999999999995
300535.SZ,49.300000000000004,49.300000000000004
300536.SZ,61.67,61.67
300537.SZ,40.9,40.9
300538.SZ,54.92,54.92
300539.SZ,69.78999999999999,69.78999999999999
300540.SZ,30.82,30.82
300541.SZ,15.9832,15.9832
300542.SZ,66.36,66.36
300543.SZ,51.93,51.93
300545.SZ,67.52000000000001,67.52000000000001
300546.SZ,56.75000000000001,56.75000000000001
300547.SZ,48.120000000000005,48.120000000000005
300548.SZ,47.264799999999994,47.264799999999994
300549.SZ,69.43,69.43
300550.SZ,72.15,72.15
300551.SZ,51.08,51.08
300552.SZ,61.489999999999995,61.489999999999995
300553.SZ,49.07,49.07
300554.SZ,60.8,60.8
300555.SZ,25.18,25.18
300556.SZ,37.8,37.8
300557.SZ,53.16,53.16
300558.SZ,40.839999999999996,40.839999999999996
300559.SZ,71.4,71.4
300560.SZ,61.1,61.1
300561.SZ,67.46,67.46
300562.SZ,46.480000000000004,46.480000000000004
300563.SZ,36.89,36.89
300564.SZ,75.01,75.01
300565.SZ,39.68,39.68
300566.SZ,52.349999999999994,52.349999999999994
300567.SZ,56.55,56.55
300568.SZ,45.13999999999999,45.13999999999999
300569.SZ,51.76,51.76
300570.SZ,51.379999999999995,51.379999999999995
300571.SZ,57.5,57.5
300572.SZ,47.7,47.7
300573.SZ,39.4056,39.4056
300575.SZ,57.370000000000005,57.370000000000005
300576.SZ,65.03,65.03
300577.SZ,80.16999999999999,80.16999999999999
300578.SZ,56.449999999999996,56.449999999999996
300579.SZ,65.26,65.26
300580.SZ,77.24000000000001,77.24000000000001
300581.SZ,70.87,70.87
300582.SZ,38.8578,38.8578
300583.SZ,69.00999999999999,69.00999999999999
300584.SZ,68.21000000000001,68.21000000000001
300585.SZ,43.72,43.72
300586.SZ,71.9,71.9
300587.SZ,42.4717,42.4717
300588.SZ,56.48,56.48
300589.SZ,61.89,61.89
300590.SZ,64.7,64.7
300591.SZ,58.155699999999996,58.155699999999996
300592.SZ,26.08,26.08
300593.SZ,45.519999999999996,45.519999999999996
300594.SZ,36.82,36.82
300595.SZ,57.059999999999995,57.059999999999995
300596.SZ,57.989999999999995,57.989999999999995
300597.SZ,37.41,37.41
300598.SZ,43.39,43.39
300599.SZ,70.50000000000001,70.50000000000001
300600.SZ,52.190799999999996,52.190799999999996
300601.SZ,64.53,64.53
300602.SZ,69.21000000000001,69.21000000000001
300603.SZ,54.660000000000004,54.660000000000004
300604.SZ,66.89,66.89
300605.SZ,60.790000000000006,60.790000000000006
300606.SZ,56.379999999999995,56.379999999999995
300607.SZ,53.91,53.91
300608.SZ,61.17,61.17
300609.SZ,55.82,55.82
300610.SZ,29.64,29.64
300611.SZ,65.6811,65.6811
300612.SZ,59.61,59.61
300613.SZ,56.45,56.45
300615.SZ,66.58,66.58
300616.SZ,61.900000000000006,61.900000000000006
300617.SZ,71.74,71.74
300618.SZ,42.199999999999996,42.199999999999996
300619.SZ,61.37,61.37
300620.SZ,57.9728,57.9728
300621.SZ,56.34,56.34
300622.SZ,48.72,48.72
300623.SZ,65.05,65.05
300624.SZ,52.35000000000001,52.35000000000001
300625.SZ,73.11999999999999,73.11999999999999
300626.SZ,60.14,60.14
300627.SZ,59.419999999999995,59.419999999999995
300628.SZ,76.53000000000002,76.53000000000002
300629.SZ,30.880000000000003,30.880000000000003
300630.SZ,41.150000000000006,41.150000000000006
300631.SZ,52.83,52.83
300632.SZ,58.57,58.57
300633.SZ,52.44,52.44
300634.SZ,63.370000000000005,63.370000000000005
300635.SZ,40.16,40.16
300636.SZ,42.7612,42.7612
300637.SZ,41.370000000000005,41.370000000000005
300638.SZ,69.73000000000002,69.73000000000002
300639.SZ,36.79,36.79
300640.SZ,72.73,72.73
300641.SZ,71.78,71.78
300642.SZ,37.9039,37.9039
300643.SZ,62.56,62.56
300644.SZ,58.89,58.89
300645.SZ,52.790000000000006,52.790000000000006
300647.SZ,67.14999999999999,67.14999999999999
300648.SZ,60.57000000000001,60.57000000000001
300649.SZ,9.0,9.0
300650.SZ,76.59,76.59
300651.SZ,69.66999999999999,69.66999999999999
300652.SZ,72.08,72.08
300653.SZ,49.11,49.11
300654.SZ,60.64999999999999,60.64999999999999
300655.SZ,49.86,49.86
300656.SZ,72.41999999999997,72.41999999999997
300657.SZ,49.5,49.5
300658.SZ,66.5,66.5
300659.SZ,42.85,42.85
300660.SZ,75.18,75.18
300661.SZ,44.55,44.55
300662.SZ,48.93,48.93
300663.SZ,48.71,48.71
300664.SZ,50.04,50.04
300665.SZ,40.650000000000006,40.650000000000006
300666.SZ,55.1059,55.1059
300667.SZ,40.5,40.5
300668.SZ,67.67999999999999,67.67999999999999
300669.SZ,61.959999999999994,61.959999999999994
300670.SZ,60.69,60.69
300671.SZ,38.75,38.75
300672.SZ,54.21,54.21
300673.SZ,63.910000000000004,63.910000000000004
300674.SZ,59.28,59.28
300675.SZ,53.04,53.04
300676.SZ,56.93,56.93
300677.SZ,55.96,55.96
300678.SZ,64.94999999999999,64.94999999999999
300679.SZ,47.43,47.43
300680.SZ,51.09,51.09
300681.SZ,76.51,76.51
300682.SZ,44.7,44.7
300683.SZ,61.29,61.29
300684.SZ,49.86,49.86
300685.SZ,39.57,39.57
300686.SZ,56.25,56.25
300687.SZ,50.5214,50.5214
300688.SZ,58.8,58.8
300689.SZ,75.13,75.13
300690.SZ,55.42,55.42
300691.SZ,61.44,61.44
300692.SZ,59.370000000000005,59.370000000000005
300693.SZ,54.24000000000001,54.24000000000001
300694.SZ,57.69,57.69
300695.SZ,78.83,78.83
300696.SZ,52.83,52.83
300697.SZ,75.0,75.0
300698.SZ,56.29,56.29
300699.SZ,49.23,49.23
300700.SZ,50.48,50.48
300701.SZ,68.32000000000001,68.32000000000001
300702.SZ,71.25999999999999,71.25999999999999
300703.SZ,30.86,30.86
300705.SZ,66.22999999999999,66.22999999999999
300706.SZ,58.49999999999999,58.49999999999999
300707.SZ,64.33,64.33
300708.SZ,58.959999999999994,58.959999999999994
300709.SZ,49.11000000000001,49.11000000000001
300710.SZ,60.12,60.12
300711.SZ,72.28,72.28
300712.SZ,63.79,63.79
300713.SZ,67.30999999999999,67.30999999999999
300715.SZ,69.02,69.02
300716.SZ,54.269999999999996,54.269999999999996
300717.SZ,66.19,66.19
300718.SZ,75.01,75.01
300719.SZ,64.86,64.86
300720.SZ,73.4,73.4
300721.SZ,48.94,48.94
300722.SZ,76.84,76.84
300723.SZ,77.80000000000001,77.80000000000001
300724.SZ,32.019999999999996,32.019999999999996
300725.SZ,51.45,51.45
300726.SZ,79.57,79.57
300727.SZ,72.33,72.33
300729.SZ,71.59,71.59
300730.SZ,45.160000000000004,45.160000000000004
300731.SZ,51.5453,51.5453
300732.SZ,51.400000000000006,51.400000000000006
300733.SZ,64.50999999999999,64.50999999999999
300735.SZ,59.96,59.96
300736.SZ,68.41,68.41
300737.SZ,52.52000000000001,52.52000000000001
300738.SZ,60.019999999999996,60.019999999999996
300739.SZ,75.60000000000001,75.60000000000001
300740.SZ,62.879999999999995,62.879999999999995
300741.SZ,90.62,90.62
300742.SZ,58.68,58.68
300743.SZ,49.010000000000005,49.010000000000005
300745.SZ,57.42999999999999,57.42999999999999
300746.SZ,68.5,68.5
300747.SZ,71.05000000000001,71.05000000000001
300748.SZ,62.032500000000006,62.032500000000006
300749.SZ,60.06,60.06
300750.SZ,42.63,42.63
300751.SZ,48.81999999999999,48.81999999999999
300752.SZ,73.79,73.79
300753.SZ,63.120000000000005,63.120000000000005
300755.SZ,79.17999999999999,79.17999999999999
300756.SZ,59.66,59.66
300757.SZ,58.019999999999996,58.019999999999996
300758.SZ,36.94,36.94
300759.SZ,77.15,77.15
300760.SZ,75.06,75.06
300761.SZ,80.97,80.97
300762.SZ,60.43,60.43
300763.SZ,66.26050000000001,66.26050000000001
300765.SZ,76.38999999999999,76.38999999999999
300766.SZ,53.27,53.27
300767.SZ,45.72,45.72
300768.SZ,85.03,85.03
300769.SZ,41.43,41.43
300770.SZ,50.88,50.88
300771.SZ,68.78,68.78
300772.SZ,70.53,70.53
300773.SZ,64.33,64.33
300775.SZ,57.99999999999999,57.99999999999999
300776.SZ,52.51,52.51
300777.SZ,34.06,34.06
300778.SZ,77.8,77.8
300779.SZ,40.44,40.44
300780.SZ,54.41,54.41
300781.SZ,73.44,73.44
300782.SZ,60.75999999999999,60.75999999999999
300783.SZ,76.24,76.24
300785.SZ,81.92,81.92
300786.SZ,57.60999999999999,57.60999999999999
300787.SZ,77.03999999999999,77.03999999999999
300788.SZ,83.52000000000001,83.52000000000001
300789.SZ,75.47,75.47
300790.SZ,52.12,52.12
300791.SZ,75.0,75.0
300792.SZ,76.93,76.93
300793.SZ,75.0,75.0
300795.SZ,73.21000000000001,73.21000000000001
300796.SZ,70.06,70.06
300797.SZ,75.65,75.65
300798.SZ,77.74,77.74
300799.SZ,75.92,75.92
300800.SZ,74.38,74.38
300801.SZ,74.37,74.37
300802.SZ,56.82,56.82
300803.SZ,60.77999999999999,60.77999999999999
300805.SZ,73.09,73.09
300806.SZ,65.0017,65.0017
300807.SZ,61.88000000000001,61.88000000000001
300808.SZ,75.43,75.43
300809.SZ,75.74000000000001,75.74000000000001
300810.SZ,72.63,72.63
300811.SZ,75.00000000000001,75.00000000000001
300812.SZ,72.82000000000001,72.82000000000001
300813.SZ,74.25,74.25
300815.SZ,80.16999999999999,80.16999999999999
300816.SZ,74.6,74.6
300817.SZ,74.25000000000001,74.25000000000001
300818.SZ,74.35,74.35
300819.SZ,75.63,75.63
300820.SZ,74.84,74.84
300821.SZ,75.45,75.45
300822.SZ,75.47,75.47
300823.SZ,70.22,70.22
300824.SZ,72.09,72.09
300825.SZ,45.35,45.35
300826.SZ,59.18,59.18
300827.SZ,68.32,68.32
300828.SZ,72.63,72.63
300829.SZ,65.75,65.75
300830.SZ,68.81,68.81
300831.SZ,75.0,75.0
300832.SZ,72.78999999999999,72.78999999999999
300833.SZ,75.5,75.5
300835.SZ,57.71,57.71
300836.SZ,66.17999999999999,66.17999999999999
300837.SZ,76.53999999999999,76.53999999999999
300838.SZ,64.86,64.86
300839.SZ,66.28,66.28
300840.SZ,66.97,66.97
300841.SZ,78.79,78.79
300842.SZ,60.01,60.01
300843.SZ,75.06000000000002,75.06000000000002
300845.SZ,64.94,64.94
300846.SZ,67.55030000000001,67.55030000000001
300847.SZ,76.71000000000001,76.71000000000001
300848.SZ,75.0514,75.0514
300849.SZ,68.72,68.72
300850.SZ,72.207,72.207
300851.SZ,69.7523,69.7523
300852.SZ,75.04999999999998,75.04999999999998
300853.SZ,63.88999999999999,63.88999999999999
300855.SZ,65.35,65.35
300856.SZ,73.85,73.85
300857.SZ,75.07,75.07
300858.SZ,74.49999999999999,74.49999999999999
300859.SZ,75.0487,75.0487
300860.SZ,75.25,75.25
300861.SZ,84.44,84.44
300862.SZ,65.9981,65.9981
300863.SZ,69.71,69.71
300864.SZ,102.12,102.12
300865.SZ,75.0553,75.0553
300866.SZ,81.82000000000001,81.82000000000001
300867.SZ,58.03,58.03
300868.SZ,70.44349999999999,70.44349999999999
300869.SZ,79.8974,79.8974
300870.SZ,75.1,75.1
300871.SZ,74.99000000000001,74.99000000000001
300872.SZ,65.12,65.12
300873.SZ,75.13,75.13
300875.SZ,68.53,68.53
300876.SZ,72.83000000000001,72.83000000000001
300877.SZ,75.02000000000001,75.02000000000001
300878.SZ,75.03,75.03
300879.SZ,75.08,75.08
300880.SZ,75.12,75.12
300881.SZ,75.15,75.15
300882.SZ,75.08,75.08
300883.SZ,60.1,60.1
300885.SZ,75.02029999999999,75.02029999999999
300886.SZ,75.09,75.09
300887.SZ,77.5943,77.5943
300888.SZ,89.07,89.07
300889.SZ,67.07,67.07
300890.SZ,59.839299999999994,59.839299999999994
300891.SZ,75.03150000000001,75.03150000000001
300892.SZ,75.21999999999998,75.21999999999998
300893.SZ,75.2,75.2
300895.SZ,61.628299999999996,61.628299999999996
300896.SZ,69.78,69.78
300897.SZ,71.13,71.13
600000.SH,76.5,76.5
600004.SH,69.16,69.16
600006.SH,64.2,64.2
600007.SH,87.5,87.5
600008.SH,61.779999999999994,61.779999999999994
600009.SH,73.63000000000001,73.63000000000001
600010.SH,65.85,65.85
600011.SH,85.81,85.81
600012.SH,88.04000000000002,88.04000000000002
600015.SH,77.25,77.25
600016.SH,60.970000000000006,60.970000000000006
600017.SH,57.510000000000005,57.510000000000005
600018.SH,89.30999999999999,89.30999999999999
600019.SH,78.67999999999999,78.67999999999999
600020.SH,64.32000000000001,64.32000000000001
600021.SH,69.22,69.22
600022.SH,58.0,58.0
600023.SH,83.97,83.97
600025.SH,91.61,91.61
600026.SH,79.35,79.35
600027.SH,82.22,82.22
600028.SH,94.24999999999999,94.24999999999999
600029.SH,85.28999999999999,85.28999999999999
600030.SH,49.239999999999995,49.239999999999995
600031.SH,37.7908,37.7908
600033.SH,58.919999999999995,58.919999999999995
600035.SH,62.629999999999995,62.629999999999995
600036.SH,67.31,67.31
600037.SH,55.87,55.87
600038.SH,65.16,65.16
600039.SH,57.12,57.12
600048.SH,58.55,58.55
600050.SH,75.19999999999999,75.19999999999999
600051.SH,34.129999999999995,34.129999999999995
600052.SH,53.019999999999996,53.019999999999996
600053.SH,81.64,81.64
600054.SH,47.33,47.33
600055.SH,52.519999999999996,52.519999999999996
600056.SH,59.91,59.91
600057.SH,70.51,70.51
600058.SH,68.6,68.6
600059.SH,52.51,52.51
600060.SH,61.9471,61.9471
600061.SH,76.56,76.56
600062.SH,70.56,70.56
600063.SH,37.22,37.22
600064.SH,46.54,46.54
600066.SH,63.59,63.59
600067.SH,54.230000000000004,54.230000000000004
600068.SH,42.71,42.71
600070.SH,19.4,19.4
600071.SH,57.12,57.12
600072.SH,44.16,44.16
600073.SH,43.96,43.96
600075.SH,72.53,72.53
600076.SH,39.260000000000005,39.260000000000005
600077.SH,59.48,59.48
600078.SH,45.050000000000004,45.050000000000004
600079.SH,52.5,52.5
600080.SH,41.25,41.25
600081.SH,67.73,67.73
600082.SH,33.37,33.37
600083.SH,37.769999999999996,37.769999999999996
600084.SH,57.58,57.58
600085.SH,62.440000000000005,62.440000000000005
600086.SH,43.4,43.4
600088.SH,62.019999999999996,62.019999999999996
600089.SH,37.589999999999996,37.589999999999996
600090.SH,39.870000000000005,39.870000000000005
600091.SH,48.790000000000006,48.790000000000006
600093.SH,60.02,60.02
600094.SH,43.92,43.92
600095.SH,74.27,74.27
600096.SH,55.055,55.055
600097.SH,62.11999999999999,62.11999999999999
600098.SH,87.39,87.39
600099.SH,51.370000000000005,51.370000000000005
